url,type,Results
http://www.ganyuan.net/newslist.asp?id=52,phishing,1
bankofnashville.com/?id=68,benign,0
blogs.sun-sentinel.com/sports_football_dolphins/2011/09/miami-dolphins-a-season-look-by-the-numbers.html,benign,0
new.ca.music.yahoo.com/macy-gray/,benign,0
http://mic.com/articles/79209/5-famous-women-who-brilliantly-shutdown-their-online-haters,benign,0
pipl.com/directory/people/Bradley/Barlow,benign,0
http://onedio.com/haber/game-of-thrones-tum-zamanlarin-korsan-rekorunu-kirdi-507654,benign,0
answers.yahoo.com/question/index?qid=20101122124329AA062wb,benign,0
kansascitymissouribusinesses.com/directory/food-and-beverage,benign,0
friendseat.com/coupons/Kansas-City/Mike-Kellys-Westsider,benign,0
iccenergy.com/,benign,0
youtube.com/watch?v=Md2wIkn1tBQ,benign,0
amazon.com/Decision-Normandy-Carlo-DEste/dp/1568522606,benign,0
organicstills.blogspot.com/,benign,0
eb0oz2ddwj.bradul.creatory.org,phishing,1
http://www.newtec.ac.uk/newtec-nurseries/newtec-east-ham-nursery.html,phishing,1
http://www.schoolvoorontwikkeling.nl/kennisplein/artikelen.1,phishing,1
gw1.geneanet.org/genroy?lang=en;m=P;v=jacques,benign,0
http://www.collectif-potager-wimmenau.fr/index.html?page_id=36&replytocom=33,phishing,1
last.fm/music/Beau+Dommage,benign,0
https://quizlet.com/sign-up?redir=https%3A%2F%2Fquizlet.com%2Fsign-up%3Fredir%3D%252F6396803%252Frecreate-set%252Fnew,benign,0
loeb.com/interactiveentertainmentpractice/,benign,0
fijicoup.org/,benign,0
clinicaltrials.gov/ct2/show/NCT00579072,benign,0
http://www.anthalya.it/it/area-giornalisti.html,phishing,1
amazon.com/W-C-Fields-Specialist-Pharmacist-Collection/dp/1559409053,benign,0
youtube.com/watch?v=qoPcyjHwxVE,benign,0
facebook.com/james.mcgill2,benign,0
http://www.negentis.com/business-automation,phishing,1
last.fm/music/David+Benoit,benign,0
http://torcache.net/torrent/1D481F28B3D830253C7D5EC33430CCD7BBABA123.torrent?title=[kickass.to]bikini.body.guide.help.nutrition.by.kayla.itsines,benign,0
btjunkie.org/torrent/WWE-Money-In-The-Bank-2010-XviD-Mastitorrents/4358790314d6a02b9ca9aa03bb94e238bd99dc7be647,benign,0
http://touchofadrijana.com/component/user/register.html,phishing,1
mysticstitch.com/,benign,0
youtube.com/watch?v=XJ0NebX_gho,benign,0
stadium-arcadium.com/red-hot-chili-peppers-tour-2011-2012/germany-munich-olympiahalle-december-5th-2011-red-hot-chili-peppers-im-with-you-tour,benign,0
http://thenextweb.com/eu/2015/05/09/meet-the-man-who-left-nasa-to-join-a-european-startup/,benign,0
http://stockmarketinvestingforbeginners.com/portfolio-basics/asset-allocation?fontstyle=f-larger,phishing,1
publicrecords.onlinesearches.com/OH_Trumbull.htm,benign,0
newworldencyclopedia.org/entry/Ralph_Barton_Perry,benign,0
http://icicibank.com/Personal-Banking/insurance/general-insurance/motor-insurance/motor-claims.page,benign,0
celebrities.pl/caprice_bourret/,benign,0
http://www.sezioneanatreviso.it/index.php?option=com_content&view=category&layout=blog&id=70&Itemid=109,phishing,1
en.wikipedia.org/wiki/Tech_N9ne,benign,0
digitalhome.ca/forum/showthread.php?t=107974&page=131,benign,0
en.wikipedia.org/wiki/Steven_Davis,benign,0
stm.info/English/metro/a-m22.htm,benign,0
http://www.amilliondreams.eu/index.php?option=com_content&view=article&id=121&Itemid=73&lang=nl,phishing,1
boots.com/en/Store-Locator/Boots-Opticians-Stevenage/,benign,0
classmates.com/yearbooks/McClymonds-High-School/101374,benign,0
facebook.com/people/Laurence-Owen/1049661461,benign,0
flickr.com/photos/mrzeising/4417546320/,benign,0
http://radiouyuyuy.com/nuestros-locutores/6-nuestros-locutores/3-editor-general,phishing,1
biblioz.com/fi2576658.html,benign,0
footballcardgallery.com/auctions.php?set=1963+Nalleys+CFL+Coins,benign,0
managemyproperty.com/find/new-york/new-york-property-management-companies,benign,0
aobaalpacas.com/alpaca-farms.php,benign,0
en.wikiquote.org/wiki/Huey_P._Newton,benign,0
dcfanaticsblog.blogspot.com/2011/08/score-with-babe-laufenberg-and-bill.html,benign,0
ulchq.com/,benign,0
specialforcesroh.com/browse.php?mode=viewiroll&rollid=243,benign,0
utahstateaggies.com/sports/m-baskbl/spec-rel/102907aac.html,benign,0
daymix.com/Eve-Plumb/,benign,0
http://www.pclan.us/articles/36-certified-seo-people-on-staff.html,phishing,1
fanbase.com/Kansas-City-Athletics-1958,benign,0
wikitravel.org/en/San_Fernando_Valley,benign,0
http://www.tvn-fussball.de/index.php?option=com_content&view=article&id=96&Itemid=30,phishing,1
apple-storesubscription.com,phishing,1
people.famouswhy.com/tamara_carrera/,benign,0
forums.projectcovo.com/showthread.php?t=3555551,benign,0
mindat.org/user-2213.html,benign,0
lyrics007.com/Sleepytime%20Gorilla%20Museum%20Lyrics/Babydoctor%20Lyrics.html,benign,0
raccoonholler.com/,benign,0
http://www.zuzatravel.pl/undefined/index.html,phishing,1
instantcast.com/Parts/39719/UNTITLED-CONACO-TBS-PILOT-Casting,benign,0
goldenskate.com/forum/showthread.php?35051-Laura-Lepisto-withdraws-from-Grand-Prix-Series,benign,0
westislandgazette.com/lachine,benign,0
wwe.com/superstars/halloffame/inductees/mauricevachon/bio/,benign,0
worthpoint.com/worthopedia/lew-fonseca-wheaties-box,benign,0
http://hubpages.com/signin/?explain=follow+Hubs&url=%2Fhub%2FThe-Rainbow-Eucalyptus-A-Strange-and-Beautiful-Tree,benign,0
http://www.tortasprimor.cl/index.php?option=com_djcatalog2&view=items&cid=8&Itemid=22,phishing,1
http://www.primascan.fr/index.php?format=feed&type=rss&title=PrimaScan-Indexation-PrimaScan,phishing,1
twinaherbert.org,phishing,1
jobrapido.co.za/?q=boilermaker%20witbank,benign,0
gamasutra.com/view/feature/4223/the_art_of_game_polish_developers_.php?print=1,benign,0
http://www.wxlottery.com/news/jczx/index.html,phishing,1
thepornstarpage.com/search/?q=%22Dru+Berrymoore%22%7C%22Dru+Barrymore%22%7C%22Drew+Barrymoore%22%7C%22Dru+Berrymore%22&kwid=8789&c=1,benign,0
justjaredjr.buzznet.com/photos/maggie-castle/,benign,0
http://sfhhz.com/contents/168/168.html,phishing,1
sandcastlevi.com/movies/sf-1950s.htm,benign,0
bestbuy.com/site/Live+at+the+House+of+Blues+%5BCD+%26+DVD%5D+%5BBox%5D+-+CD/9126518.p?id=1932799&skuId=9126518,benign,0
mondotimes.com/1/world/us/25/1434/16122,benign,0
http://www.plexiprint.net/plexi/index.php?option=com_contact&view=contact&id=1&Itemid=58,phishing,1
cookeatshare.com/popular/bill-miller-cole-slaw,benign,0
http://www.pi4wag.nl/index.php/foto-album/view/7,phishing,1
web-version.com/afm/AFM-2010.html,benign,0
epinions.com/content_408377659012,benign,0
http://faughs.ie/index.php/2011/07/presidents-day-results-from-beech-park-gc/index.html,phishing,1
http://www.bg-ricevimenti.it/index.php?option=com_contact&task=vcard&contact_id=5&format=raw&tmpl=component,phishing,1
http://squarespace.com/press/2014/2/15/squarespace-confirms-plans-for-big-portland-outpost-hiring-dozens-this-year-and-dozens-more-later,benign,0
http://thecheekofher.com/blog/257-megaphonic-is-coming,phishing,1
youtube.com/watch?v=-nJn48pWQZ8,benign,0
en.wikipedia.org/wiki/Peter_Redpath,benign,0
http://www.wsnc.org.au/component/jcalpro/view/1241,phishing,1
photographersdirect.com/buyers/stockphoto.asp?imageid=2208794,benign,0
myspace.com/dumbwaitercomics,benign,0
http://martinprothero.com/index.php/gallery/1/55?tmpl=component,phishing,1
ucomparehealthcare.com/drs/louis_rubenstein/,benign,0
uk.linkedin.com/in/danielhjennings,benign,0
gtaathletes.com/2008/athletes/102599,benign,0
http://www.stuckateur-fickinger.de/component/mailto/index.html?tmpl=component&link=fe42957f03e5c125307f4dcc77fc869f74c6b399,phishing,1
icloudsupportv.com,phishing,1
http://jcsykes.co.uk/images/PHP/index.php?action=add&,phishing,1
1077thebone.com/,benign,0
lyricstime.com/april-wine-roller-lyrics.html,benign,0
facebook.com/anne.tableaux,benign,0
mountroyalacademy.org/,benign,0
southdakota.hometownlocator.com/sd/kingsbury/esmond.cfm,benign,0
http://www.youxiji114.com/js/?https://secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;kwvsktgamp;ssl=0&amp;dest,phishing,1
http://www.koi-waterlife-centre.com/kwlcshop/component/virtuemart/index.html?page=shop.browse&category_id=23,phishing,1
http://mascoterossolidarios.org/index.php?option=com_zoo&view=frontpage&Itemid=495,phishing,1
ebay.com/ctg/Dana-Owens-Album-Queen-Latifah-CD-Sep-2004-A-M-USA-/31006429,benign,0
ngb.chebucto.org/Newspaper-Obits/tele-obits-apr07.shtml,benign,0
lima.ohio-state.edu/admissions/,benign,0
ww2awards.com/searchperson.asp?action=search,benign,0
trulia.com/property-sitemap/SC/Beaufort/29907/Le_Moyne_Court/,benign,0
en.wikipedia.org/wiki/Film_producer,benign,0
http://cheezburger.com/8488806912/pokemon-memes-team-rocket-hot-air-balloon-gif?ref=rightarrow&siteId=92,benign,0
http://www.plasmatreatment.co.uk/index.php/component/joomdoc/doc_download/9-daresbury-laboratory-case-study-hyper-fine-plasma-cleaning,phishing,1
cmt.com/artists/az/mahogany_kevin/lyrics.jhtml,benign,0
lyricsfreak.com/c/club+nouveau/why+you+treat+me+so+bad_20342316.html,benign,0
txgenweb4.org/txnueces/births/1928.html,benign,0
http://hawko.com/php/index.php?option=com_content&view=category&layout=blog&id=1&Itemid=63,phishing,1
flaggedrevs.labs.wikimedia.org/wiki/Stanley_Cup,benign,0
http://www.alws.net/business-solutions/eset/eset-comparison,phishing,1
galeriebeauchamp.com/blog/contact/,benign,0
kddphilanthropy.com,phishing,1
123people.com/b/liam+mcmurray,benign,0
urbanspoon.com/r/250/1451540/restaurant/Ottawa/Restaurant-Scores-Gatineau,benign,0
content.postnewsgroup.com/?tag=chauncey-bailey,benign,0
chemistrydaily.com/chemistry/chemistrydaily.com:Infobox,benign,0
myspace.com/joshgrimm,benign,0
jewishinmontreal.com/Cummings-Jewish-Centre-for-Seniors---CJCS.html,benign,0
http://sventedorsthorst.nl/index.html,phishing,1
lead411.com/Rachel_Wilson_5683740.html,benign,0
http://www.acosmotta.com.br/index.php/produtos/valvulas-e-conexoes,phishing,1
icloud-oes.com,phishing,1
thinkexist.com/quotes/amy_tan/,benign,0
thebestdallasbusinesses.org,phishing,1
youtube.com/watch?v=4RRutWi78ts,benign,0
yellowpages.com/los-angeles-ca/grassroots-campaigns-inc,benign,0
hindimovies.itztoday.com/2011/04/game-movie-review.html,benign,0
loc.gov/rr/mopic/folkcat.html,benign,0
http://www.acranes.com/index.php?option=com_sobi2&catid=200&Itemid=72,phishing,1
http://zimmermannmedia.com/index.php?option=com_content&view=article&id=68&Itemid=37,phishing,1
nortel.com/,benign,0
seafoodrestaurantshuntingtonbeach.com/,benign,0
youtube.com/watch?v=Z5drPsxWNP0,benign,0
http://www.precisionsunroofs.com.au/sunroof-installation/types-of-sunroofs/pop-up,phishing,1
sitcomsonline.com/boards/showthread.php?p=3929332,benign,0
dock.net/gathercoal/bioforrest.html,benign,0
http://www.istituto-montessori.it/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5pc3RpdHV0by1tb250ZXNzb3JpLml0L2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTIwOndlYi1tYXN0ZXImSXRlbWlkPTIw,phishing,1
clubring.org/flitting-basilica-in-costa-rice/,benign,0
mountroyal.com/,benign,0
obit.bellowsfh.com/obitdisplay.html?task=Print&id=632493&listing=All,benign,0
eduinreview.com/Schools-and-Universities/pinnacle-career-institute/,benign,0
http://www.tastytours.it/index.php?option=com_content&view=article&id=132&Itemid=96&lang=it,phishing,1
merriam-webster.com/dictionary/unfortunately,benign,0
sunsite.berkeley.edu/gaybears/alexkel/,benign,0
videosurf.com/bob-geigel-159848,benign,0
rootsweb.ancestry.com/~qcmtl-w/WeirRobtStan.htm,benign,0
123people.ca/s/jason+cadieux,benign,0
http://mylust.com/videos/198456/svelte-nympho-rides-her-lover-s-prick-in-her-favorite-cowgirl-position/,benign,0
letthemfight.blogspot.com/,benign,0
http://s-tab.ru/portfolio/category/9-2010-07-05-05-24-16.html,phishing,1
tglfoundation.com/run-nyc-tgl-classic-info.html,benign,0
scribd.com/doc/49289160/the-web-book,benign,0
facebook.com/pages/University-of-Missouri-Kansas-City-UMKC-Volleyball-2011-2012/194251637263275,benign,0
eurofound.europa.eu/eiro/studies/tn1004019s/tn1004019s_2.htm,benign,0
http://www.sprintcar.ro/produse-chimice/fonduri/135-fond-acrilic-plus-f30.html,phishing,1
cbc.ca/radio2/sato/2011/07/12/pierrette-alarie-1921---2011/,benign,0
gaytravel.about.com/od/gaydestinationgalleries/ig/Photos-of-Gay-Kansas-City/Osteria-Il-Centro.htm,benign,0
http://www.naylorantiques.com/identificacao.jsf/60,phishing,1
linkedin.com/pub/dana-kastner/6/53/4a9,benign,0
http://pastehtml.com/view/boya7c7d5.html,phishing,1
amazon.com/Silent-Players-Biographical-Autobiographical-Actresses/dp/081312249X,benign,0
3dparks.wr.usgs.gov/coloradoplateau/lexicon/greenriver_laney.htm,benign,0
redwings.nhl.com/club/news.htm?id=500023,benign,0
http://www.vbprojects.org/index.php,phishing,1
http://sfglobe.com/2015/04/09/most-people-wouldnt-hug-this-man-so-he-dresses-like-this-to-prove-a-point/,benign,0
facebook.com/pierre.guite,benign,0
celebritiesfans.com/addresses/other/craig-kilborn,benign,0
pipl.com/directory/name/Keough/660,benign,0
new.ca.music.yahoo.com/tamara/,benign,0
digg.com/news/story/College_Ahuntsic,benign,0
citizendia.org/List_of_auxiliaries_of_the_United_States_Navy,benign,0
bb-pagina-inicial-pbb-liberacao-online.000webhostapp.com,phishing,1
http://jalopnik.com/5965289/engine-computer-hackers-show-you-how-to-disable-the-vw-golf-rs-stability-control,benign,0
http://www.casescout.org/index.php?option=com_content&task=view&id=4&Itemid=6,phishing,1
youtube.com/watch?v=UhbbRcFFrcs,benign,0
http://www.711100.com/app/member/main.php?uid=guest&langx=en&page_site=ball,phishing,1
http://asociacionkaribu.org/index.php/enlaces,phishing,1
twitter.com/KUNews/statuses/136504020561965057,benign,0
tootoo.com/buy-floor_door_stop/,benign,0
aasr.co.za/,benign,0
rafmuseum.org.uk/,benign,0
angelsforanimals.org/trbpage.aspx?ym=0912,benign,0
http://neues-atelierhaus-panzerhalle.de/aktuelles/ausstellungen.html,phishing,1
census-online.us/view/FORTIN/,benign,0
http://www.naylorantiques.com/page=6177/entryID=6315/mlu4o6pbb7v215k8qnpbrjbaettobyxcup2/,phishing,1
http://jornalistasdeangola.com/?tag=%e8%82%b2%e6%af%9b%e3%83%97%e3%83%a9%e3%82%bb%e3%83%b3%e3%82%bf,phishing,1
http://www.lagunasdelcatedral.com/lagunas/index.php?option=com_phocagallery&view=detail&catid=1:lagunas-del-catedral&id=165:img68911&phocaslideshow=1&tmpl=component&Itemid=3,phishing,1
localschooldirectory.com/district-schools/101260303/Albert-Gallatin-Area-School-District/PA,benign,0
visitfortwayne.com/,benign,0
donshank.blogspot.com/,benign,0
http://radio-erbar.de/cms/index.php?option=com_content&view=article&id=9:tonuebertragung&Itemid=11,phishing,1
innova4health.com/content/readmorepage/infobox/page_texts_wrm/template/default/active_id/73,benign,0
twitter.com/juliansuero,benign,0
https://twitter.com/share?url=http%3A%2F%2Fhubpages.com%2Fhub%2FSciatic-Nerve-Pain-Relief-Home-Natural-Remedies&text=Sciatic+Pain+-+Natural+Treatments+%26+Home+Remedies,benign,0
http://www.fondazioneunivaq.it/cosa-facciamo/azienda-e-lavoro,phishing,1
genforum.genealogy.com/greenleaf/,benign,0
uk.mundia.com/gb/Search/Results?surname=SHARP%20TETLEY&birthPlace=United%20Kingdom,benign,0
ironoredaily.wordpress.com/category/agreements/,benign,0
blessedlane.com/,benign,0
enotes.com/topic/Laugh-O-Gram_Studio,benign,0
http://ecnavi.jp/redirect/?url=http://ad2.trafficgate.net/t/r/2/2011/86513_86513/0/AX%user_id%,benign,0
newdomaincp.usa.cc,phishing,1
en.parkopedia.ca/parking/lot/boulevard_de_maisonneuve_ouest_rue_de_la_montagne/montreal/montr%C3%A9al/,benign,0
isthisyour.name/directory/fullnames/ma~margolis.htm,benign,0
motorvehicles.org/texas/texas-blue-form,benign,0
http://icicibank.com/wealth-management/personal/cameraderie-photography-contest-2014.page,benign,0
en.wikipedia.org/wiki/Zuzana_%C5%A0ulajov%C3%A1,benign,0
http://caixa.gov.br/voce/habitacao/Paginas/default.aspx?pk_campaign=cross&pk_kwd=L51I2,benign,0
an8id-the-2nd.livejournal.com/,benign,0
playstationmovestarterbundle.org/,benign,0
qmcecs.wordpress.com/,benign,0
http://www.synshaltk.dk/index.php?view=category&catid=4&page=2&catpage=1&option=com_joomgallery&Itemid=95,phishing,1
http://www.szovetseg.eu/feladatok.php?name=hirek&file=article&sid=9,phishing,1
athletemgmt.com/,benign,0
xtremeny.com/,benign,0
voices.washingtonpost.com/redskinsinsider/defensive-lineman-kedric-golst.html,benign,0
http://dualphone.cz/3045/dualphone-3045-bezdratovy-skype-usb-telefon,phishing,1
themagicsleighbell.com/media.html,benign,0
http://extratorrent.cc/category/515/Compilation+-+Various+Artists+%28VA%29+Torrents.html,benign,0
finanzen100.de/aktien/national-bank-of-canada-wkn-865227_H1694873093_86566/,benign,0
talkwrestlingonline.com/forum/showthread.php?12043-DVD-WWE-Tagged-Classics-Summerslam-1988-amp-1989,benign,0
sccounties.org/directory/Cherokee/Cherokee.aspx,benign,0
tchuddle.com/2011/04/the-greatest-ncaa-division-i-men%E2%80%99s-basketball-tournament-teams-ever-midwest-region/,benign,0
brownsvilleherald.com/articles/fire-131869-saucillo-suspect.html,benign,0
youtube.com/watch?v=PURMeDd9s_4,benign,0
freepatentsonline.com/4639930.html,benign,0
hudetprosto.com,phishing,1
http://www.tehobsledovanie.ru/nashi-raboty.1,phishing,1
footballfoundation.org/nff/story/2299/xos-digital-provide-web-stream-nff-announcement-2011-fbs-college-football-hall-fame-induc,benign,0
classmates.com/directory/public/memberprofile/list.htm?regId=8695304048,benign,0
https://privatbank.ua/ua/business/universalnyje-reshenija/status-kontragenta/gtm.start,benign,0
facebook.com/BurbankCalifornia,benign,0
hotels.uptake.com/quebec/verdun/family/763658101.html,benign,0
http://www.nokas-teknik.se/index.php?option=com_content&view=article&id=9&Itemid=19,phishing,1
http://pjhku.com/plugin.php?id=levsign&m=2&fh=6848d1f0&hook=1&mobile=no,phishing,1
http://www.skovborg-regnskab.dk/index.php/dine-data/79-vaekstpotentiale?tmpl=component&print=1&page=,phishing,1
http://www.friendshipchurchonline.org/index.php?option=com_jevents&task=icalrepeat.detail&evid=3948&Itemid=21&year=2013&month=02&day=13&title=bible-study-in-psalms&uid=fe4deb5f684fbb0f4bf46b91f968659f,phishing,1
mylife.com/149447221,benign,0
bobbybadon.blogspot.com/,benign,0
veromi.com/Philip-Morin.aspx,benign,0
http://acp-atlanta.org/en/acp-news/11-performance/158-2011-09-06-01-58-34.html,phishing,1
uk.linkedin.com/in/lilianefernandes,benign,0
lyricstrue.net/bandresources/Wendy_Matthews/,benign,0
http://www.lite-till.se/x.txt,phishing,1
jomc.unc.edu/faculty-staff-journalism-faculty/cupp-david,benign,0
accounts-cp85.webprestashop.com,phishing,1
facebook.com/nesnes,benign,0
absoluteastronomy.com/topics/Harriet_Martineau,benign,0
http://www.stiltex-grandchef.it/index.html,phishing,1
en.wikipedia.org/wiki/Lori_Saunders,benign,0
http://distractify.com/post/related/id/5548d8e34a0c4b275a89ea58/skip/10/limit/10/back/0,benign,0
montreallisting.ca/ads/montreal-protandim-in-canada-ad-381581/,benign,0
https://eksisozluk.com/?q=marie+harf%27%c4%b1n+melih+g%c3%b6k%c3%a7ek%27e+ikinci+yan%c4%b1t%c4%b1+vermesi%2f%2351256383,benign,0
prideofdetroit.com/2011/9/22/2441764/detroit-lions-injury-report-vikings-game,benign,0
healthysouprecipe.com/,benign,0
http://www.naturagone.fr/wp-content/uploads/wysija/themes/zCBnrCty/redirect.php,phishing,1
http://www.portaplus.pt/noticias/71-novo-acordo-ortografico,phishing,1
spokeo.com/James+Parsons,benign,0
http://www.dovehouse.us/donations/donate-online,phishing,1
http://hawkhills.com/info/kontakta,phishing,1
usgwtombstones.org/washington/yakima.htm,benign,0
catalogue.nla.gov.au/Record/254948,benign,0
dragg.in/classifieds/?action=search&squery=importance+of+hindi+language+essay+in+hindi&pageno=1,benign,0
hockeydb.com/ihdb/stats/leagues/seasons/teams/0013291999.html,benign,0
http://www.rosstars.nl/mini/57-jmb3,phishing,1
montrealgasprices.com/Esso_Gas_Stations/Anjou/104326/index.aspx,benign,0
wellness.com/dir/2012728/obgyn/az/chandler/denise-belisle-goodman--partridge-md,benign,0
http://pscatm.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3BzY2F0bS5jb20vaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9NTg6cmVkZS1zb2NpYWwmSXRlbWlkPTc0,phishing,1
warninglisteningnaysayerscandamageyour.a.article24h.com/,benign,0
psychosurgery.org/2006/04/alys-robi/,benign,0
payettecounty.info/marriage/brides/s.html,benign,0
subehalkbank-tr.com,phishing,1
http://www.easyphonia.com/instructions/instructions/people,phishing,1
animusic.com/,benign,0
http://correios.com.br/para-sua-empresa/servicos-para-o-seu-contrato/isp-indice-de-servicos-postais/view,benign,0
ca.linkedin.com/pub/dir/Timothy/+/ca-4863-Montreal%2C-Canada-Area,benign,0
http://www.krings.ro/index.php?option=com_content&view=article&id=7&Itemid=4,phishing,1
facebook.com/pages/NHL-Montreal-Canadiens/54140009251,benign,0
indiewire.com/article/decade_sofia_coppola_on_lost_in_translation,benign,0
martinellifilm.it/barbarossa.html,benign,0
thefullwiki.org/List_of_Roman_Catholic_seminaries,benign,0
nesa.org/townley.html,benign,0
billboard.com/bbcom/news/article_display.jsp?vnu_content_id=1002651868,benign,0
http://promocasa.com.mx/beneficios.html,phishing,1
crushable.com/entertainment/taylor-swifts-next-album/,benign,0
http://www.theile-gartenbau.de/index.php/ueber-uns/daniel-siewer,phishing,1
contracostatimes.com/traffic/ci_12361803,benign,0
sitcomfurnitureoutlet.com/index.php?cPath=36,benign,0
amazon.com/Enduring-Voices-Document-Accompany-American/dp/0395960843,benign,0
ezinearticles.com/?What-Is-A-Yad-Torah-Pointer?&id=1077378,benign,0
http://www.no1-fitness-buedingen.de/index.php?option=com_user&view=remind,phishing,1
english.turkcebilgi.com/Jimmy+Walker+(basketball),benign,0
kcta.org/,benign,0
linkedin.com/pub/peter-rocca/9/78/573,benign,0
http://grantland.com/hollywood-prospectus/what-the-visual-style-of-j-j-abramss-star-trek-films-can-tell-us-about-the-force-awakens/?print=1,benign,0
en.wikipedia.org/wiki/Wikipedia:WikiProject_U.S._Congress/Bioguide,benign,0
wn.com/Goose,benign,0
listenonline24.com/listen/Recuerdo_1003,benign,0
http://distrimarsanitarios.soydg.com/wp-content/themes/jay/mask.php,phishing,1
http://web152.webserver.homepage-hoster.de/,phishing,1
nasdaq.com/symbol/imo,benign,0
importgenius.com/dir2/ja-importers.html,benign,0
http://wangqiao365.com/e/wap/show.php?classid=3&id=8&style=0&cpage=0&cid=3&bclassid=0,phishing,1
spokeo.com/William+Lohan,benign,0
http://www.minutemanpizzaparlor.com/menu/beverages,phishing,1
ingridstpierre.com/promo/desjardins/,benign,0
http://www.develi.org.tr/index.php/resmler/item/190/asInline.html,phishing,1
youtube.com/watch?v=Us0Q8Kx74iM,benign,0
http://9779.info/%E6%A0%91%E5%8F%B6%E7%AE%80%E5%8D%95%E7%B2%98%E8%B4%B4%E7%94%BB/,phishing,1
en.wikipedia.org/wiki/Kobile,benign,0
4-linksuspension.com/max-traction-suspension/,benign,0
http://www.perthshire-caravans.co.uk/stock-list.1,phishing,1
http://cheezburger.com/8486443264/funny-school-sex-ed-answers?ref=leftarrow&siteId=7,benign,0
chipestimate.com/vendorlist.php?Sistolic+IP+Catalog&v=193,benign,0
myfilmsfree.info/robin-hood/,benign,0
yellowpages.com/san-francisco-ca/kgo-tv-abc-7,benign,0
http://terraceatwoodland.com/wp-admin/includes/yahoo/Yahoo!/config/login.html,phishing,1
clubs.rfu.com/CLUBS/portals/haltonrufc/,benign,0
http://www.z-mobility.eu/index.html,phishing,1
"http://torontochieftains.com/component/option,com_jevents/Itemid,29/day,19/month,02/task,day.listevents/year,2013/index.html",phishing,1
goerie.com/apps/pbcs.dll/article?AID=/20100510/VITALS/305109958,benign,0
horseracing.com/tracks/new-jersey/monmouth-park/,benign,0
creditcardassociate.com/ge_money_bank.html,benign,0
en.goldenmap.com/Disney_Channel_France,benign,0
new.m.yahoo.com/w/ygo-onesearch/?p=Rockmond+Dunbar&.tsrc=&.refer=&.intl=us&.lang=en,benign,0
filmsite.org/greattwists.html,benign,0
bireysel-bankama-giris.com,phishing,1
http://syosetu.com/searchuser/search/index.php?name1st=%E3%82%8D&all=1&all2=1&all3=1&all4=1&p=2,benign,0
virts.rootsweb.ancestry.com/~maryc/went1925p4.htm,benign,0
tunein.com/radio/The-Fox-1063-s22266/,benign,0
en-gb.facebook.com/michael.ryan1,benign,0
chacha.com/question/who-was-the-famous-british-novelist-that-wrote-realistic-novels-focusing-on-the-lower-and-middle-classes-of-englands-early-industrial-age-from-1812-to-1870,benign,0
http://lessenceimage.com/index.php?option=com_content&view=article&id=13&Itemid=8,phishing,1
russiatrek.org/sakha-republic,benign,0
therapeuticassociates.com/locations/california/southern-california/providence-st-joseph-medical-center/,benign,0
knowledgerush.com/kr/encyclopedia/Music_of_Canada/,benign,0
trueknowledge.com/q/facts_about__aeroplane_crash,benign,0
en.wikipedia.org/wiki/Christopher_Benfield_Carter,benign,0
http://www.bandabiografia.com.br/index.php/agenda/venueevents/82-assis-chateaubriand,phishing,1
mp3raid.com/music/addictiv_over_it.html,benign,0
en.wikipedia.org/wiki/Canadian_Office_and_Professional_Employees_Union,benign,0
http://www.be-werber.de/index.php?option=com_content&view=article&id=50:netzwerk-aufbauen,phishing,1
tv.com/people/edward-asner/,benign,0
123people.com/z/linda+holmgren,benign,0
http://www.viaggiareinirlanda.net/index.html,phishing,1
http://www.brunnentalhof.com/index.php?option=com_phocagallery&view=detail&catid=4:obstgarten&id=50:cimg5501&Itemid=90&lang=de,phishing,1
http://teamgorillas.com/index.php?view=dayview&id=4&day=15&month=1&year=2013&option=com_fastball&Itemid=88,phishing,1
hotguitarist.com/bands/C/creedence_clearwater_revival.htm,benign,0
wesleyan.edu/,benign,0
english.turkcebilgi.com/Georges+Vanier,benign,0
http://www.bukitesveiki.lt/straipsniai-pranesimai/pranesimai/293-tarptautin-vaik-gynimo-dien-dmesys-maj-sveikatai?tmpl=component&print=1&layout=default&page=,phishing,1
latenite.binghamton.edu/,benign,0
sports-reference.com/olympics/athletes/wa/janie-wagstaff-1.html,benign,0
http://odon-hotel.ru/index.php?option=com_phocagallery&view=detail&catid=3:2012-04-01-04-38-14&id=9:dsc01881&tmpl=component&Itemid=38,phishing,1
johnandmarygray.com/,benign,0
bclions.com/roster/show/id/1360,benign,0
http://web.de/magazine/unterhaltung/lifestyle/blog/anneliese-attersee/fernsehen-anfaenger-mama-paedagogisch-voellig-wertlose-erziehungstipps-30517456,benign,0
freepages.genealogy.rootsweb.ancestry.com/~robertfamilies/QcChamblyBaptisms.html,benign,0
uk.eurosport.yahoo.com/football/premier-league/2011-2012/stoke-city-fulham-453911.html,benign,0
twitter.com/wegepedia,benign,0
mylife.com/jagsabourin,benign,0
